transaction_id,product_name,category,price,quantity,date,customer_name,customer_email
607,Running Shoes,Sports,469.99,10,2024-05-31,Shawn Reilly,markmorrison@davis.com
608,Headphones,Appliances,1241.5,1,2024-11-15,Samuel Fox,xgould@yahoo.com
609,Coffee Mug,Sports,921.5,1,2024-01-21,Joshua Rodriguez,sullivangregory@gmail.com
610,Tablet,Furniture,1758.71,5,2024-03-26,Clinton Carlson,michael10@yahoo.com
611,Running Shoes,Electronics,1184.47,4,2024-06-04,Eric Cole,mitchellgraham@gmail.com
612,Tablet,Stationery,769.33,6,2024-06-07,Raymond Cruz,crystal06@roberts-hall.com
613,Wireless Mouse,Electronics,1876.78,10,2024-03-28,William Craig,walkerpamela@mitchell.com
614,Wireless Mouse,Sports,710.66,7,2024-12-17,Joseph Walsh,jasmine81@gmail.com
615,Running Shoes,Sports,1687.37,7,2024-07-05,George Castillo,lloydlauren@hotmail.com
616,Running Shoes,Stationery,99.53,4,2024-06-16,Joseph Perez,samantha68@yahoo.com
617,Backpack,Electronics,568.87,6,2024-04-24,Danielle Lewis,rachel21@moody.com
618,Gaming Laptop,Accessories,1599.12,9,2024-03-25,Angela Green,tmiller@yahoo.com
619,Coffee Mug,Stationery,886.53,2,2024-12-09,James Avery,rserrano@gmail.com
620,Gaming Laptop,Accessories,1115.0,7,2024-01-30,Carrie Gutierrez,
621,Coffee Mug,Electronics,67.03,7,2024-05-29,Melanie Williams,gomezjessica@ho.com
622,Smartphone,Electronics,1325.1,2,2024-03-10,Joseph Carroll,ebarker@gmail.com
623,Running Shoes,Accessories,804.29,1,2024-12-04,Richard Potter,xparrish@yahoo.com
624,Coffee Mug,Stationery,1505.3,8,2024-12-23,,
625,Office Chair,Stationery,1510.15,4,2024-10-26,,pricejessica@solis-clark.com
626,Notebook,Accessories,1302.41,9,2024-02-16,James Rogers,sheila43@ryan.com
627,Coffee Mug,Stationery,1040.66,3,2024-10-02,,bedwards@schmidt.com
628,Gaming Laptop,Sports,1286.92,1,2024-01-26,Keith Brown,david90@yahoo.com
629,Backpack,Appliances,985.7,1,2024-02-19,Travis Baker,lancejones@barnes-montes.net
630,Gaming Laptop,Sports,490.34,10,2024-03-06,Lauren Duncan,walkeranthony@gmail.com
631,Headphones,Electronics,1247.64,10,2024-02-21,Amy Thompson,connie45@weeks-valentine.com
632,Headphones,Stationery,571.77,7,2024-01-19,,
633,Tablet,Sports,1852.43,10,2024-01-13,Marissa Weiss,oconley@yahoo.com
634,Office Chair,Stationery,1478.24,3,2024-04-16,Lawrence Smith,drodriguez@yahoo.com
635,Gaming Laptop,Sports,1967.62,2,2024-07-13,Danielle Murphy,brendanchapman@yahoo.com
636,Wireless Mouse,Furniture,1307.3,2,2024-06-07,Brenda Kelly,qmartinez@mccormick.com
637,Smartphone,Furniture,1769.84,3,2024-10-12,Travis Owen,tina98@yahoo.com
638,Coffee Mug,Accessories,900.43,8,2024-01-09,Lindsay Dixon,mathewbridges@johnson.biz
639,Office Chair,Stationery,1004.35,2,2024-05-21,Kayla Gutierrez,cmiller@gmail.com
640,Office Chair,Stationery,284.44,10,2024-10-19,Donald Chapman,rivasisabella@rodgers.com
641,Wireless Mouse,Sports,872.0,9,2024-09-29,Jonathan Olson,bclark@yahoo.com
642,Tablet,Sports,412.74,8,2024-03-07,Jason Hill,maryjones@gmail.com
643,Smartphone,Furniture,1815.68,3,2024-08-12,Kelly Dodson,nclark@henderson-griffin.org
644,Smartphone,Electronics,1067.01,5,2024-07-23,Kevin Sanchez,aking@black.com
645,Gaming Laptop,Furniture,1764.32,1,2024-05-03,Andrew Ewing,philipsanchez@gmail.com
646,Headphones,Sports,728.27,10,2024-04-24,Miss Kara Davis,markking@scott.org
647,Tablet,Stationery,1687.67,2,2024-10-18,Diane Casey,robertparks@cox.biz
648,Gaming Laptop,Furniture,1620.05,4,2024-12-20,,jmorgan@thomas.com
649,Gaming Laptop,Appliances,347.78,1,2024-04-18,,christopher71@henderson-kemp.com
650,Wireless Mouse,Furniture,147.76,2,2024-05-29,David Gonzales,heatherwilson@hotmail.com
651,Office Chair,Sports,442.82,9,2024-04-08,Lisa Ward,kennethclayton@yahoo.com
652,Running Shoes,Appliances,867.48,4,2024-06-01,Daniel Cox,lopezjohn@cantrell.biz
653,Notebook,Accessories,377.03,7,2024-06-15,Anita Chambers,william37@jackson.com
654,Smartphone,Accessories,947.35,5,2024-04-20,Marcus Carroll,christopher14@gmail.com
655,Office Chair,Stationery,1358.67,9,2024-01-09,David Mccullough,annecantu@gmail.com
656,Coffee Mug,Appliances,1341.53,2,2024-06-16,Laura Simpson,meagan12@velez-welch.com
657,Coffee Mug,Stationery,494.8,1,2024-06-10,Leslie Smith,acohen@hotmail.com
658,Coffee Mug,Accessories,1310.35,4,2024-04-11,,angela51@hotmail.com
659,Backpack,Appliances,1793.72,2,2024-12-07,Jill Pacheco,avelazquez@hotmail.com
660,Smartphone,Stationery,544.61,5,2024-04-07,Haley Sutton,connor72@ortega-brock.com
661,Notebook,Appliances,759.68,6,2024-11-03,Susan Wilson,kevin05@barnes-freeman.com
662,Notebook,Accessories,660.94,6,2024-10-31,Rebecca Davis,lfigueroa@gmail.com
663,Office Chair,Accessories,1558.35,5,2024-06-02,Gabriel Burton,
664,Wireless Mouse,Appliances,1435.93,5,2024-02-15,Gina Spears,
665,Gaming Laptop,Sports,545.27,5,2024-05-19,Douglas Nolan,jillrose@smith-jackson.biz
666,Wireless Mouse,Sports,88.67,4,2024-07-08,Sandra Chavez,pwalters@horton.info
667,Gaming Laptop,Furniture,1335.95,3,2024-09-30,Sean Wyatt,susan57@smith.com
668,Tablet,Furniture,1460.28,2,2024-05-20,Alexa Wallace,danielrussell@nelson.net
669,Running Shoes,Stationery,373.76,7,2024-04-21,Megan Cobb,smithmonica@gmail.com
670,Smartphone,Stationery,709.79,8,2024-02-26,,nmyers@robinson.info
671,Wireless Mouse,Furniture,341.7,3,2024-04-11,Elizabeth Huff,annaoconnor@wilson-taylor.com
672,Running Shoes,Furniture,593.27,3,2024-12-11,Kristen Rose,kennedyjonathon@tucker-powell.info
673,Smartphone,Furniture,1303.68,7,2024-01-18,,emily21@yahoo.com
674,Tablet,Accessories,19.48,5,2024-01-29,Jeanette Davis,fernandobaxter@gmail.com
675,Smartphone,Accessories,1276.57,1,2024-10-23,Leonard Alexander,brianna31@smith.com
676,Backpack,Appliances,1480.1,5,2024-03-22,Kelly Baker,julie33@salinas-wade.org
677,Notebook,Furniture,1990.85,9,2024-03-10,Andrew Cole,
678,Gaming Laptop,Stationery,933.3,1,2024-09-06,Devin Wilkins,stacy97@stephens.com
679,Coffee Mug,Stationery,1972.7,5,2024-03-20,Meagan Jones,brownstephen@mcneil-hunt.com
680,Backpack,Stationery,1438.25,1,2024-09-12,Michelle Baldwin,palmerjoseph@yahoo.com
681,Wireless Mouse,Sports,221.68,2,2024-03-04,Theresa Moore,pamela60@young.com
682,Wireless Mouse,Sports,1832.7,4,2024-08-27,Nichole Vazquez,ncooke@gmail.com
683,Backpack,Sports,1378.92,2,2024-05-16,Brandon Young,ibaker@parks.com
684,Headphones,Accessories,1958.47,3,2024-08-11,Jennifer Villegas,ramosamber@foster-strickland.org
685,Office Chair,Electronics,635.75,1,2024-06-29,Terry Gonzalez,warrensmith@gibson-moore.org
686,Gaming Laptop,Furniture,1226.47,2,2024-11-15,Nicholas Ramos,xdouglas@gmail.com
687,Smartphone,Electronics,606.48,8,2024-04-01,Sheri Allen,brettstone@bond.com
688,Running Shoes,Sports,1439.19,6,2024-03-26,Kelly Marshall,pamelaholloway@gmail.com
689,Backpack,Sports,63.23,7,2024-06-30,Michael Terry,amanda70@hotmail.com
690,Coffee Mug,Stationery,1434.83,3,2024-06-13,Marissa Baker,tammyhale@gmail.com
691,Headphones,Sports,990.86,2,2024-12-30,James Cunningham,alexanderyates@jefferson-stokes.org
692,Tablet,Sports,1951.18,9,2024-10-24,Juan Cross,pbaker@powers.net
693,Backpack,Appliances,161.09,9,2024-10-11,,jessicajohnson@yahoo.com
694,Tablet,Stationery,1348.38,2,2024-10-29,,browncheyenne@daniels.com
695,Office Chair,Appliances,521.52,8,2024-12-09,Kelly Ward,acostachristine@gmail.com
696,Gaming Laptop,Furniture,760.69,10,2024-03-31,Dennis Long,kimberlysmith@rodriguez.com
697,Wireless Mouse,Stationery,555.76,7,2024-03-14,Matthew Harris,williamshaley@wright.com
698,Coffee Mug,Electronics,1850.03,1,2024-02-15,Tiffany Vasquez,fernando13@gmail.com
699,Notebook,Sports,1296.75,4,2024-10-10,Ronald Turner,jerry92@gmail.com
700,Headphones,Furniture,23.76,10,2024-11-09,Adrian Mccarthy,louisphillips@hotmail.com
701,Smartphone,Sports,1040.16,3,2024-02-15,Christopher Morgan,mccormickamy@hotmail.com
702,Tablet,Furniture,802.85,6,2024-12-30,Charles Hunter,joseph44@bullock.biz
703,Gaming Laptop,Stationery,462.05,9,2024-09-20,Eric Cross,brian47@gmail.com
704,Office Chair,Furniture,222.29,6,2024-04-15,Joanna Perkins,eric01@williams.com
705,Smartphone,Accessories,374.74,5,2024-11-24,Yolanda Reyes,lthomas@kelly.org
706,Office Chair,Sports,881.54,8,2024-05-02,Jason Berger,lisa90@mata.com
707,Notebook,Accessories,707.58,7,2024-02-25,,sandersashley@moore.com
708,Gaming Laptop,Sports,1217.03,6,2024-06-08,Patrick Pollard,michealdixon@gmail.com
709,Smartphone,Appliances,1422.99,2,2024-02-03,,mjuarez@horton.org
710,Gaming Laptop,Accessories,1553.46,8,2024-06-06,Julie Owen,tortega@gmail.com
711,Tablet,Furniture,1364.84,4,2024-07-15,Mark Walsh,spencerstacey@yahoo.com
712,Backpack,Accessories,901.22,7,2024-02-11,Amanda Bauer,millerdebra@davis.org
713,Office Chair,Stationery,186.66,10,2024-03-16,Melissa Villarreal,ajackson@yahoo.com
714,Gaming Laptop,Furniture,1305.63,5,2024-02-03,Shelia Barrett,ybowman@yahoo.com
715,Coffee Mug,Furniture,243.26,1,2024-03-28,Christopher Moore,matthewramos@hoffman-griffith.com
716,Wireless Mouse,Sports,1058.39,5,2024-12-23,Heidi Wheeler,smurray@hotmail.com
717,Tablet,Furniture,1224.15,8,2024-01-27,,bradjohnson@miller.com
718,Backpack,Stationery,1210.58,3,2024-11-10,Hunter Farrell,henrychristine@yu-harrington.com
719,Tablet,Sports,1511.64,5,2024-06-13,Michael Johnson,wzimmerman@bruce.com
720,Gaming Laptop,Furniture,138.21,4,2024-03-28,Sandy Hull,autumn06@gmail.com
721,Gaming Laptop,Electronics,584.96,1,2024-05-21,Julie Spears,emilyjones@moore.com
722,Gaming Laptop,Electronics,679.61,6,2024-07-24,Nicole Mcgee,brownshawn@cooke.com
723,Running Shoes,Stationery,1830.87,4,2024-05-14,,bowensara@hotmail.com
724,Notebook,Accessories,275.93,4,2024-03-31,Diana Mathews,jdavid@gmail.com
725,Tablet,Appliances,1064.37,4,2024-02-24,Kelsey Allison,farmerlisa@gmail.com
726,Headphones,Electronics,1379.58,10,2024-01-27,Samantha Torres,ralphhoffman@smith.com
727,Smartphone,Appliances,1832.19,10,2024-04-18,Lindsey Harris,turnergary@yoder.org
728,Smartphone,Appliances,1792.08,5,2024-11-20,Gail Campbell,amber89@yahoo.com
729,Notebook,Stationery,1533.26,7,2024-09-16,Nicholas Nichols,ramseyjennifer@yahoo.com
730,Backpack,Furniture,725.99,1,2024-07-04,Meagan Flores,ysnyder@riley.org
731,Coffee Mug,Accessories,805.02,9,2024-10-05,David Brady,richard87@gmail.com
732,Wireless Mouse,Stationery,346.11,6,2024-06-29,Sarah Kidd,hinesbrian@brown-wall.com
733,Coffee Mug,Stationery,909.17,10,2024-04-15,,mbrown@thomas.com
734,Headphones,Stationery,611.0,8,2024-10-24,Mia Lee,mlewis@gmail.com
735,Headphones,Sports,259.93,9,2024-02-25,Amy Wells,jesse18@kennedy-gray.org
736,Notebook,Sports,1412.67,7,2024-08-25,Yolanda Mcdonald,
737,Coffee Mug,Stationery,1074.73,3,2024-02-10,Matthew Quinn,hernandezlaura@beck.com
738,Gaming Laptop,Electronics,224.85,9,2024-04-28,Cassidy Ferguson,
739,Coffee Mug,Stationery,509.41,8,2024-07-04,Nicole Allen,sarah13@swanson.com
740,Wireless Mouse,Furniture,880.62,2,2024-04-21,Justin Jones,smithveronica@meyers.info
741,Gaming Laptop,Furniture,1161.45,4,2024-07-16,Jonathan Carr,zkidd@mckenzie.biz
742,Tablet,Appliances,757.54,3,2024-08-06,Jessica Cox,jonathan25@hotmail.com
743,Running Shoes,Stationery,1695.43,5,2024-02-15,Kyle Rodriguez,cheryl85@morrison.com
744,Gaming Laptop,Electronics,1494.66,5,2024-01-16,,woodlisa@hotmail.com
745,Coffee Mug,Appliances,1140.28,4,2024-09-01,Dustin Thompson,njones@gmail.com
746,Office Chair,Furniture,1782.69,7,2024-09-06,Joshua Graham,tyler11@gmail.com
747,Gaming Laptop,Appliances,1295.49,3,2024-02-03,April Hardin,vhernandez@sanders.com
748,Gaming Laptop,Sports,1512.54,8,2024-07-12,Mark Elliott,seanjackson@gmail.com
749,Smartphone,Stationery,85.93,1,2024-06-13,Yesenia Kramer,fmcclure@yahoo.com
750,Gaming Laptop,Appliances,1471.42,6,2024-05-13,,
751,Coffee Mug,Stationery,1078.08,8,2024-07-01,Matthew Sanchez,kriley@adams.com
752,Backpack,Appliances,242.41,3,2024-10-11,Jordan Wright,andrewcortez@hotmail.com
753,Backpack,Electronics,1010.93,1,2024-03-17,Kristin Morris,
754,Wireless Mouse,Sports,1958.98,3,2024-04-19,Scott Hernandez,caitlin44@velazquez.biz
755,Notebook,Electronics,1361.86,6,2024-08-15,Elizabeth Rodriguez,swilson@yahoo.com
756,Headphones,Appliances,535.83,8,2024-09-30,Adrienne Murray DVM,kaylaroberson@gmail.com
757,Backpack,Appliances,848.37,4,2024-01-12,Alexander Carter,jamesmorris@yahoo.com
758,Smartphone,Sports,525.75,9,2024-04-26,Tiffany Shea,yporter@green.info
759,Running Shoes,Furniture,919.58,8,2024-12-01,Susan Soto,martinbrenda@gmail.com
760,Notebook,Sports,780.42,10,2024-07-04,Alec Adams,xwashington@hotmail.com
761,Office Chair,Stationery,741.2,5,2024-12-16,Breanna Mcdonald,wanderson@smith.com
762,Wireless Mouse,Furniture,1121.36,10,2024-05-23,Jonathan Crosby,rhonda11@arnold-maldonado.com
763,Backpack,Electronics,612.28,4,2024-09-07,Kristina Hardy,fnorris@hotmail.com
764,Backpack,Sports,708.47,4,2024-11-06,Jeremy Reynolds,ballardaaron@morris.net
765,Headphones,Appliances,1548.23,1,2024-11-16,Daniel White,
766,Tablet,Appliances,356.52,1,2024-02-27,Marc Smith,shannon03@hotmail.com
767,Office Chair,Electronics,1379.43,8,2024-09-09,Lindsay Fields,hurstkyle@matthews.com
768,Smartphone,Accessories,304.78,7,2024-02-08,Rebecca White,georgescott@beasley-caldwell.com
769,Running Shoes,Appliances,433.5,7,2024-01-28,Mrs. Kristina Moran,erin23@kaiser.org
770,Headphones,Sports,1005.48,7,2024-06-07,Janet Ruiz,tatemelinda@donovan-marshall.info
771,Backpack,Sports,1175.95,3,2024-09-20,,millererin@yahoo.com
772,Office Chair,Appliances,164.35,6,2024-02-01,Jason Diaz,tiffany75@andrews-leblanc.com
773,Notebook,Accessories,400.98,7,2025-01-02,Alan Gutierrez,morenopamela@jimenez.net
774,Wireless Mouse,Sports,1150.52,9,2024-06-24,David Wilson,edwardsmatthew@barrett.biz
775,Smartphone,Accessories,1149.73,2,2024-06-06,Jaime Robinson,craigbryan@hotmail.com
776,Tablet,Stationery,1518.79,4,2025-01-03,,amy39@watson-bryant.com
777,Smartphone,Appliances,1221.37,10,2024-06-17,Lindsey Crawford,mooremichael@hotmail.com
778,Smartphone,Accessories,546.5,5,2024-01-20,Michael Morgan,cardenasjennifer@walters.com
779,Smartphone,Furniture,1383.11,9,2024-04-22,Audrey Smith,sherry10@lewis.com
780,Wireless Mouse,Furniture,1461.82,1,2024-09-12,Nicole Roberson,lopezmary@coffey.com
781,Coffee Mug,Accessories,1249.79,8,2024-04-10,Kelly Wilson,vkelley@stevens.com
782,Tablet,Accessories,416.31,2,2024-06-16,Shelly Moore,lawrencelori@marshall.org
783,Running Shoes,Sports,1140.42,6,2024-12-02,Nathan Foster,hparker@yahoo.com
784,Coffee Mug,Furniture,1866.83,7,2024-06-25,Jimmy Jensen,sarahmartin@collins.com
785,Gaming Laptop,Furniture,1504.45,6,2024-08-27,Dwayne Riddle,lambertjoseph@yahoo.com
786,Wireless Mouse,Electronics,176.22,7,2024-03-17,Jessica Brooks,alisonryan@knight.net
787,Notebook,Sports,1384.38,5,2024-06-20,Kevin Ross,lauren12@hotmail.com
788,Smartphone,Accessories,279.25,9,2024-10-24,,
789,Running Shoes,Electronics,882.86,10,2024-11-26,Brian Odonnell,patrick44@hotmail.com
790,Tablet,Sports,562.07,8,2024-05-06,Roger Thompson,lisa63@gmail.com
791,Running Shoes,Electronics,1254.54,10,2024-06-23,Rachel Gray,rebecca02@yahoo.com
792,Coffee Mug,Sports,1484.97,7,2024-04-03,Candace Bradford MD,jasmine94@johnson.net
793,Notebook,Appliances,1649.71,6,2024-01-06,Maria Reed,
794,Wireless Mouse,Appliances,1409.46,1,2024-05-25,Kenneth Williams,
795,Headphones,Accessories,1730.92,10,2024-02-04,Joshua Anderson,nathan54@hotmail.com
796,Headphones,Appliances,293.64,10,2024-02-26,Katherine Conner,castromichael@hotmail.com
797,Coffee Mug,Electronics,355.24,8,2024-06-26,Jenny Miller,brenda47@hotmail.com
798,Notebook,Electronics,204.74,9,2024-02-28,Samantha Ford,douglas64@hotmail.com
799,Notebook,Furniture,1973.49,3,2024-08-02,Jessica Schneider,
800,Notebook,Accessories,562.87,2,2024-10-27,,feliciajimenez@gamble.com
801,Backpack,Accessories,827.74,9,2024-09-19,Cynthia Reed,karen57@hotmail.com
802,Office Chair,Appliances,1514.1,5,2024-01-18,Andrew Adams,fcarson@hess.com
803,Smartphone,Appliances,1746.26,5,2024-08-16,Jared Wright,fordapril@yahoo.com
804,Notebook,Stationery,1638.15,1,2024-02-14,Dan Campbell,zjackson@white.com
805,Notebook,Sports,1772.45,4,2024-10-24,,bdaniels@guerrero-young.net
806,Backpack,Electronics,1215.73,6,2024-02-10,Jennifer Russell,villanuevaaustin@hotmail.com
807,Tablet,Electronics,403.85,8,2024-10-31,Jennifer Williams,jasontaylor@hotmail.com
808,Office Chair,Stationery,1680.85,5,2024-06-07,,eric54@yahoo.com
809,Notebook,Accessories,1489.86,8,2024-02-16,Scott Young,christopherrodriguez@gmail.com
810,Coffee Mug,Appliances,804.31,10,2024-09-22,Kenneth Dunlap,christophernorton@sanchez.com
811,Headphones,Stationery,1057.91,8,2024-12-04,Shawna Daniels,zgray@meadows.com
812,Notebook,Appliances,1633.95,1,2024-04-25,Brenda Henderson,wreynolds@harris.net
813,Wireless Mouse,Stationery,1470.11,7,2024-07-31,Eric Chang,lkerr@acosta.org
814,Backpack,Accessories,759.69,10,2024-06-28,Kimberly Ho,cherylsmith@hotmail.com
815,Backpack,Furniture,1050.91,8,2024-11-08,Heidi Murphy,mezacraig@gmail.com
816,Tablet,Furniture,1010.69,8,2024-05-25,Alexander Richardson,harrisjames@brown-miller.biz
817,Backpack,Stationery,1530.21,6,2024-09-08,Bradley Jones,jeffreyschwartz@hotmail.com
818,Gaming Laptop,Electronics,665.64,9,2024-03-29,Jonathan Barnett,christineadams@gibson-mccoy.net
819,Tablet,Electronics,532.33,7,2024-05-14,Laura Hoffman,andersonnatasha@roberson.org
820,Running Shoes,Appliances,1154.0,6,2024-08-29,Nicole Davis,
821,Smartphone,Stationery,1073.06,9,2024-04-13,Connor Rivera,xmercado@hotmail.com
822,Backpack,Appliances,744.86,2,2024-12-21,David Jensen,dlee@miller.com
823,Office Chair,Furniture,1400.68,10,2024-12-09,Matthew Rodriguez,juliamckinney@yahoo.com
824,Tablet,Stationery,605.93,1,2024-10-05,Sandra Bishop,heatherrosario@conway.com
825,Backpack,Sports,1267.31,10,2024-08-08,Tammy Patton,tiffany43@gmail.com
826,Running Shoes,Stationery,39.77,4,2024-08-25,,duaneescobar@yahoo.com
827,Gaming Laptop,Stationery,387.46,1,2024-12-22,Patrick Brown,brianna53@cox.com
828,Notebook,Appliances,1077.76,2,2024-04-03,,brownthomas@marshall-woods.info
829,Backpack,Electronics,1956.46,9,2024-07-19,Ricky Russell,michael43@miller.com
830,Smartphone,Appliances,1267.69,7,2024-05-29,Angela Powell,ydavidson@yahoo.com
831,Gaming Laptop,Accessories,227.96,8,2024-05-25,Ashley Reyes,sandrabrown@lara.biz
832,Running Shoes,Furniture,1129.94,4,2024-08-04,Edgar Hunt,gschmidt@compton-rogers.com
833,Running Shoes,Stationery,1164.67,2,2024-05-01,Donna Lee,hamiltonmelanie@gilmore.info
834,Headphones,Stationery,255.15,8,2024-03-28,Dawn Newton,cheryl12@hotmail.com
835,Headphones,Stationery,1532.16,7,2024-12-10,Thomas Davis,guerrerobenjamin@gmail.com
836,Backpack,Stationery,507.24,10,2024-01-27,Kristina Carey,joshua90@gmail.com
837,Office Chair,Accessories,1953.97,6,2024-07-26,Rose Gardner,martinashley@maldonado.biz
838,Gaming Laptop,Sports,623.64,1,2024-09-06,Christopher Williamson,uhayes@king.com
839,Running Shoes,Stationery,244.54,3,2024-06-12,Michelle Sherman,jean29@cisneros.com
840,Coffee Mug,Sports,507.04,4,2024-04-18,Andrew Cooke,millerpatrick@gmail.com
841,Backpack,Electronics,804.42,1,2024-03-15,Melissa Weiss,charleneowens@yahoo.com
842,Office Chair,Accessories,1262.09,1,2024-04-17,Audrey Stephens,lisa31@moore.com
843,Running Shoes,Stationery,781.4,2,2024-12-07,Brenda Cameron,joshuakane@irwin-garrett.com
844,Running Shoes,Accessories,1128.21,2,2024-08-17,,johnholland@gmail.com
845,Backpack,Electronics,36.43,1,2024-07-17,Linda Smith,kathrynpotter@yahoo.com
846,Smartphone,Stationery,1716.27,2,2024-04-15,,michelle06@yahoo.com
847,Backpack,Electronics,1413.97,10,2024-12-14,Shaun Wagner,martinmurphy@lewis.biz
848,Notebook,Accessories,1950.98,3,2024-09-11,Anna Young,tannersharp@cunningham.info
849,Office Chair,Furniture,1065.31,8,2024-08-07,,rhughes@yahoo.com
850,Smartphone,Sports,444.25,9,2024-10-06,David Rogers Jr.,
851,Gaming Laptop,Furniture,649.07,6,2024-01-14,Logan Joseph,
852,Gaming Laptop,Electronics,1140.21,1,2024-12-02,Christopher Elliott,richardshepherd@yahoo.com
853,Tablet,Accessories,1020.13,5,2024-04-16,,waltersjeffery@miller.info
854,Coffee Mug,Stationery,1158.14,6,2024-03-21,Daniel Mcguire,xlopez@ward.com
855,Wireless Mouse,Stationery,683.67,7,2024-09-02,Ricardo Bowers,ldickerson@jones.com
856,Gaming Laptop,Appliances,904.44,10,2024-01-25,Micheal Roman,nealjoshua@alvarez.net
857,Headphones,Accessories,1407.86,7,2024-06-10,Sabrina Arellano,
858,Backpack,Furniture,1573.32,10,2024-11-21,,grahamtara@harris.org
859,Headphones,Sports,1388.04,3,2024-06-17,,
860,Smartphone,Sports,713.94,4,2024-06-18,Edwin Fisher,jennifer31@hardin-miller.com
861,Office Chair,Electronics,1901.01,2,2024-07-24,Nicholas Koch,samantha94@ford-hart.com
862,Office Chair,Accessories,316.1,3,2024-07-16,Kayla Navarro,aguilarlindsey@navarro.net
863,Office Chair,Stationery,44.59,4,2024-04-20,,carlsonjoy@hotmail.com
864,Office Chair,Accessories,618.94,3,2024-01-27,Rachel Marks,mrose@parker.org
865,Tablet,Appliances,176.98,3,2024-12-22,Heather Myers,moorekenneth@charles.com
866,Office Chair,Stationery,1344.67,8,2024-11-23,,robertsandrew@roberts-reyes.com
867,Tablet,Furniture,1325.59,2,2024-12-13,Kerri Ferguson,ufoster@miller.net
868,Headphones,Stationery,825.09,4,2024-06-07,Sean Smith,christy16@gomez.com
869,Backpack,Sports,680.84,10,2024-03-15,,elliottpaige@roach.com
870,Running Shoes,Accessories,259.03,8,2024-06-23,Tyler Harris,donna28@gmail.com
871,Office Chair,Accessories,318.73,9,2024-12-03,Alicia Brandt,jeffreyjohnson@cisneros-vaughan.com
872,Headphones,Appliances,531.56,4,2024-12-01,,kayla40@vasquez-robinson.biz
873,Backpack,Electronics,224.84,10,2024-05-16,Kaylee Flores,gbenson@gmail.com
874,Running Shoes,Accessories,41.21,8,2024-02-25,Tammy Johnston,albert99@palmer.com
875,Gaming Laptop,Furniture,1724.09,10,2024-06-27,Christopher Fischer,dharrison@cox.com
876,Backpack,Appliances,1805.19,3,2024-04-16,,michael87@brown-phillips.com
877,Tablet,Furniture,396.96,6,2024-12-05,Julie Allison,rodriguezdavid@gmail.com
878,Headphones,Appliances,1480.43,9,2024-03-09,Gina Rodriguez,jonathanreed@allen.net
879,Running Shoes,Appliances,769.49,5,2024-04-08,Gregory White,leachbethany@gmail.com
880,Smartphone,Appliances,1495.18,4,2024-09-28,Eric Smith,cmullen@walker.com
881,Office Chair,Accessories,755.59,9,2024-09-05,Linda Livingston,dana96@gmail.com
882,Smartphone,Electronics,1990.01,10,2024-10-07,Mary Rodriguez,
883,Wireless Mouse,Accessories,1530.35,7,2024-11-06,Brian Christensen,austinwebster@hotmail.com
884,Coffee Mug,Stationery,772.74,5,2024-06-04,,smithhenry@gmail.com
885,Running Shoes,Stationery,655.76,1,2024-03-25,Mark Watkins,lindsay11@hotmail.com
886,Wireless Mouse,Sports,1736.18,10,2024-02-01,Sarah Parker,qbrandt@hotmail.com
887,Coffee Mug,Appliances,1089.86,1,2024-07-10,Sherri Yang,garciamark@sweeney.com
888,Gaming Laptop,Stationery,1850.13,2,2024-03-07,Julie Glenn,evanskimberly@carter.com
889,Backpack,Sports,1624.03,8,2024-04-08,Kathryn Hall,hebertdouglas@gmail.com
890,Office Chair,Stationery,885.89,2,2024-05-23,Kimberly Robertson,christinastephens@hotmail.com
891,Backpack,Furniture,1833.38,2,2024-11-14,John Meyers MD,diazmatthew@brewer.com
892,Running Shoes,Appliances,1396.73,7,2024-03-29,David Tanner,ymiller@gmail.com
893,Headphones,Stationery,478.51,4,2024-12-09,Tammy Porter,mvega@hotmail.com
894,Gaming Laptop,Electronics,1112.89,3,2024-12-18,Alyssa Velasquez,vbarrera@vargas.com
895,Notebook,Appliances,1347.52,9,2024-04-13,Nicole Marsh,zacharyhall@gmail.com
896,Wireless Mouse,Sports,686.49,7,2024-08-05,Michael Fuller,danieldavis@gmail.com
897,Wireless Mouse,Furniture,1392.64,2,2024-04-18,Christine Wright,gilmorejoshua@gmail.com
898,Backpack,Appliances,195.37,1,2024-04-29,Angelica Clarke,christopherandrews@glass.com
899,Coffee Mug,Appliances,1344.14,9,2024-05-26,Pamela Whitaker,nicholskelly@thomas-parsons.org
900,Smartphone,Stationery,1941.74,6,2024-08-13,Becky Ramirez,kimholden@gmail.com
901,Gaming Laptop,Furniture,820.95,4,2024-03-29,Linda Herrera,brooksbrittany@ross-bradshaw.net
902,Tablet,Accessories,271.55,3,2024-07-18,Joseph Montgomery,bcole@hotmail.com
903,Coffee Mug,Electronics,1842.55,7,2024-12-31,Victoria Johnson,ndixon@gmail.com
904,Notebook,Furniture,150.7,10,2024-01-08,Kenneth Hill,lukereed@padilla-daniels.biz
905,Gaming Laptop,Furniture,1509.6,1,2024-09-03,Hector Shaw,david93@taylor.com
906,Smartphone,Appliances,1413.9,7,2024-05-28,Brent Taylor,jmeyers@hernandez.com
907,Headphones,Electronics,1925.76,9,2024-09-26,Renee Mendez,jillmejia@spencer.info
908,Notebook,Electronics,1912.37,3,2024-04-12,Devin Richardson,rileymiguel@yahoo.com
